Index,MMM.Close,AXP.Close,AAPL.Close,BA.Close,CAT.Close,CVX.Close,CSCO.Close,KO.Close,DIS.Close,DWDP.Close,XOM.Close,GS.Close,HD.Close,IBM.Close,INTC.Close,JNJ.Close,JPM.Close,MCD.Close,MRK.Close,MSFT.Close,NKE.Close,PFE.Close,PG.Close,TRV.Close,UTX.Close,UNH.Close,VZ.Close,V.Close,WMT.Close,WBA.Close,MMM_r,AXP_r,AAPL_r,BA_r,CAT_r,CVX_r,CSCO_r,KO_r,DIS_r,DWDP_r,XOM_r,GS_r,HD_r,IBM_r,INTC_r,JNJ_r,JPM_r,MCD_r,MRK_r,MSFT_r,NKE_r,PFE_r,PG_r,TRV_r,UTX_r,UNH_r,VZ_r,V_r,WMT_r,WBA_r
1/10/2018,241.139999,101.220001,174.289993,320.26001,165.869995,128.660004,39.91,46.07,109.470001,74.199997,86.080002,254.330002,191.800003,164.179993,42.5,143.970001,110.25,173.509995,57.299999,87.82,64.220001,36.470001,90.470001,132.110001,134.899994,224.199997,51.689999,118.980003,99.669998,74.080002,-0.000580407,0.006939693,-0.000229528,0.005730548,-0.00337044,0.006393846,0.005527677,-0.003466959,-0.004284232,-0.015247039,-0.007983786,0.001534618,-0.006755042,0.002134027,-0.026011662,-0.001180091,0.010943994,-0.000172874,0.008764298,-0.004544441,0.002026421,0.00164657,-0.006390524,-0.002721296,0.004680991,-0.00746541,0.001548848,-0.001092007,-0.007197882,0.008949267
1/11/2018,242.309998,100.730003,175.279999,328.119995,169.199997,132.570007,40.099998,46.040001,110.989998,75.220001,86.93,255.130005,194.679993,164.199997,43.41,144.789993,110.839996,173.389999,57.599998,88.080002,64.290001,36.560001,90.150002,132.339996,134.990005,225.389999,52.110001,119.839996,100.019997,75.379997,0.004840216,-0.004852676,0.005664151,0.024246183,0.019877111,0.029937564,0.004749365,-0.000651373,0.013789541,0.013653057,0.009826077,0.003140595,0.014903971,0.000121834,0.021185753,0.005679417,0.00533717,-0.000691819,0.005221927,0.00295625,0.001089409,0.002464742,-0.003543343,0.001739422,0.00066702,0.005293733,0.008092568,0.007202049,0.003505427,0.017396331
1/12/2018,244.470001,100.970001,177.089996,336.209991,170.300003,133.600006,40.869999,46.150002,112.470001,75.410004,87.519997,257.029999,196.419998,163.139999,43.240002,145.759995,112.669998,173.570007,58.66,89.599998,64.669998,36.540001,89.610001,134.729996,136.580002,228.639999,51.860001,120.089996,100.870003,76.07,0.008874716,0.002379753,0.010273366,0.024356558,0.006480176,0.007739445,0.019019989,0.002386399,0.013246439,0.002522779,0.006764107,0.007419567,0.008898065,-0.006476457,-0.00392379,0.006677031,0.016375491,0.00103763,0.018235531,0.017109783,0.005893271,-0.000547196,-0.00600804,0.017898408,0.0117098,0.014316479,-0.004809089,0.002083942,0.008462453,0.009112021
1/16/2018,244.740005,100.339996,176.190002,335.160004,169.309998,132.009995,40.540001,46.529999,110.690002,74.949997,86.970001,258.459991,196.309998,163.850006,43.139999,146.860001,112.269997,173.679993,62.07,88.349998,63.419998,36.599998,90.220001,135.520004,133.970001,232.899994,51.66,120.389999,100.690002,76.029999,0.001103837,-0.006259074,-0.005095086,-0.003127896,-0.005830263,-0.011972667,-0.008107107,0.00820024,-0.015953009,-0.006118761,-0.006304061,0.005548103,-0.000560181,0.00434269,-0.002315421,0.00751836,-0.003556517,0.000633469,0.056504717,-0.014049122,-0.019518147,0.001640607,0.006784211,0.005846514,-0.019294636,0.018460441,-0.003864012,0.002495036,-0.001786079,-0.000525983
1/17/2018,248.110001,100.760002,179.100006,351.01001,168.5,132.360001,41.200001,46.82,111.970001,75.769997,88,253.649994,199.820007,168.649994,44.389999,146.979996,112.989998,174.979996,62.029999,90.139999,63.810001,37.18,91.199997,136.860001,134.419998,238.429993,51.720001,121.980003,102.699997,75.779999,0.013675757,0.004177092,0.016381373,0.0462067,-0.004795593,0.002647851,0.016149115,0.006213218,0.011497468,0.010881212,0.011773571,-0.018785568,0.017721964,0.028874114,0.028563579,0.000816737,0.006392644,0.007457174,-0.000644658,0.02005783,0.006130696,0.015722797,0.010803721,0.009839252,0.00335331,0.023466586,0.001160786,0.013120657,0.019765578,-0.003293594
1/18/2018,245.910004,99.860001,179.259995,340.160004,168.830002,131.589996,41.299999,46.880001,110.419998,76.029999,87.43,250.970001,198.330002,169.119995,44.48,146.919998,113.260002,174.570007,61.130001,90.099998,64.110001,36.990002,90.18,137.339996,134.610001,243.160004,51.549999,123.110001,104.300003,76,-0.008906569,-0.008972256,0.000892895,-0.031398635,0.001956554,-0.005834493,0.002424195,0.001280705,-0.013939728,0.00342559,-0.006498341,-0.010621926,-0.007484676,0.002782967,0.002025454,-0.000408289,0.002386777,-0.002345811,-0.014615362,-0.000443864,0.00469044,-0.005123322,-0.011247191,0.003501061,0.001412504,0.019643942,-0.003292382,0.009221151,0.015459303,0.002898948
1/19/2018,248.179993,98.029999,178.460007,337.730011,170.410004,131.300003,41.290001,47.16,110.589996,76.010002,87.150002,256.119995,201.330002,162.369995,44.82,147.360001,113.010002,176.119995,61.279999,90,67.209999,36.939999,91.07,137.850006,135.899994,243.350006,51.91,122.699997,104.589996,76.470001,0.00918863,-0.018495671,-0.004472712,-0.007169315,0.009315018,-0.002206194,-0.000242112,0.005954909,0.001538374,-0.000263049,-0.003207678,0.020312651,0.015013043,-0.040730842,0.007614818,0.002990372,-0.00220975,0.008839705,0.002450749,-0.001110472,0.047221658,-0.001352712,0.009820769,0.003706607,0.009537561,0.000781082,0.006959259,-0.003335946,0.002776516,0.00616518
1/22/2018,247.300003,98.32,177,338,170.889999,132.559998,41.66,47.380001,111.099998,76.18,88.25,261.519989,204.460007,162.600006,45.75,148.139999,114.330002,176.210007,61.25,91.610001,66.389999,36.93,91.889999,139.350006,135.210007,243.559998,53.459999,124.330002,105.449997,77.400002,-0.003552074,0.002953921,-0.008214793,0.000799103,0.002812747,0.009550554,0.008921072,0.004654144,0.004601046,0.002234024,0.012542901,0.020864655,0.015427029,0.001415583,0.020537323,0.005279187,0.011612693,0.000510953,-0.00048966,0.017730777,-0.012275603,-0.000270719,0.008963757,0.010822616,-0.0050901,0.00086255,0.029422242,0.01319701,0.008188972,0.012088286
1/23/2018,246.309998,97.980003,177.039993,335.589996,169.429993,131.020004,42.099998,47.450001,110.410004,76.139999,88.300003,260.089996,204.899994,166.25,46.060001,141.830002,114.209999,176.809998,61.700001,91.900002,67.139999,36.82,89.050003,146.259995,136.029999,245.210007,53.23,124.650002,105.900002,77.019997,-0.00401129,-0.003464058,0.000225924,-0.007155731,-0.008580248,-0.011685344,0.010506257,0.001476326,-0.006229933,-0.000525223,0.000566446,-0.005483011,0.002149634,0.022199446,0.006753124,-0.043528594,-0.001050171,0.003399193,0.007320098,0.003160604,0.011233549,-0.002983053,-0.031394155,0.048397029,0.006046265,0.006751704,-0.004311545,0.002570489,0.004258393,-0.004921717
1/24/2018,247.690002,99.300003,174.220001,334.690002,168.339996,131.389999,42.169998,47.830002,110.5,76.010002,88.529999,265.679993,206.220001,165.369995,45.509998,142.070007,115.669998,176.119995,61.18,91.82,68,36.93,88.309998,147.619995,135.679993,244.850006,54.220001,124.550003,105.790001,77.330002,0.005587075,0.013382194,-0.016056782,-0.002685429,-0.006454101,0.002819978,0.001661327,0.007976553,0.000814775,-0.001708801,0.002601325,0.021264841,0.006421539,-0.005307322,-0.012012878,0.001690772,0.012702442,-0.003910146,-0.008463608,-0.000870912,0.012727729,0.002983053,-0.008344715,0.009255545,-0.002576322,-0.001469212,0.018427715,-0.00080256,-0.001039265,0.004016915
1/25/2018,252.360001,99.690002,171.110001,343.109985,169.369995,130.649994,41.900002,47.84,110.550003,76.650002,88.370003,269.029999,205.369995,165.470001,45.299999,144.399994,115.699997,175.660004,61.299999,92.330002,67.709999,37.23,88.339996,148.470001,137.75,245.179993,54.290001,125.220001,106.599998,78.269997,0.018678671,0.00391979,-0.018012244,0.024846315,0.006099921,-0.005648046,-0.006423146,0.00020901,0.000452413,0.008384695,-0.001808887,0.012530343,-0.004130359,0.000604558,-0.004625028,0.016267242,0.000259316,-0.002615221,0.001959488,0.005538999,-0.00427384,0.008090659,0.000339632,0.005741554,0.015141328,0.001346803,0.001290204,0.005364933,0.007627487,0.012082345
1/26/2018,258.630005,99.629997,171.509995,343.220001,167.059998,131.190002,42.560001,48.529999,112.190002,77.019997,89,268.140015,207.229996,167.339996,50.080002,145.330002,116.32,178.360001,62.040001,94.059998,68.040001,39.009998,87.730003,149.419998,137.979996,248.470001,54.720001,126.32,108.389999,79.150002,0.024541845,-0.000602097,0.002334914,0.000320592,-0.013732624,0.004124723,0.015628994,0.014320033,0.014725946,0.004815458,0.00710379,-0.003313606,0.009016062,0.011237731,0.100314756,0.006419847,0.005344406,0.015253654,0.011999528,0.018563718,0.004861917,0.046703084,-0.006929011,0.006378195,0.00166827,0.013329512,0.007889225,0.008746172,0.016652332,0.011180462
1/29/2018,256.01001,99.410004,167.960007,340.820007,162.580002,128.479996,42.849998,47.700001,111.540001,75.870003,88.010002,272.480011,204.919998,166.800003,49.98,143.679993,116.199997,177.770004,61.630001,93.919998,67.580002,39.02,86.860001,148.960007,136.669998,247.410004,54.130001,124.839996,109.550003,80.269997,-0.010181943,-0.002210541,-0.020915647,-0.007017145,-0.027182817,-0.02087345,0.00679073,-0.017250724,-0.0058106,-0.015043701,-0.011185903,0.016055969,-0.011209619,-0.003232139,-0.001998841,-0.011418477,-0.001032195,-0.003313383,-0.006630573,-0.00148952,-0.006783671,0.000256363,-0.009966312,-0.003083259,-0.009539472,-0.004275222,-0.010840712,-0.011785485,0.010645269,0.014051103
1/30/2018,251.539993,98.709999,166.970001,337.709991,163.759995,125.230003,42.25,47.41,110.110001,75.129997,86.779999,268.940002,201.809998,163.619995,48.790001,142.429993,115.110001,172.479996,60.650002,92.739998,67.330002,37.799999,86.949997,148.720001,136.5,236.649994,53.900002,123.550003,107.730003,76.129997,-0.01761455,-0.007066504,-0.005911736,-0.009166987,0.00723171,-0.025621149,-0.014101245,-0.006098242,-0.012903405,-0.009801482,-0.014074298,-0.013076943,-0.015292999,-0.019248872,-0.024097531,-0.008737954,-0.009424617,-0.030209338,-0.016029113,-0.012643477,-0.003706179,-0.031765259,0.001035568,-0.00161251,-0.001244632,-0.044464665,-0.004258064,-0.010386929,-0.016752969,-0.052953549
1/31/2018,250.5,99.400002,167.429993,354.369995,162.779999,125.349998,41.540001,47.59,108.669998,75.580002,87.300003,267.890015,200.899994,163.699997,48.139999,138.190002,115.669998,171.139999,59.25,95.010002,68.220001,37.040001,86.339996,149.919998,138.009995,236.779999,54.07,124.230003,106.599998,75.260002,-0.004143074,0.006965885,0.00275115,0.048154039,-0.006002321,0.000957738,-0.016947511,0.003789478,-0.013164127,0.005971818,0.005974328,-0.003911809,-0.004519409,0.000488831,-0.013411983,-0.030221038,0.00485309,-0.007799335,-0.023353888,0.024182313,0.013131859,-0.020310639,-0.007040262,0.008036455,0.011001495,0.000549205,0.003148988,0.005488754,-0.010544632,-0.011493554
2/1/2018,247.940002,100,167.779999,356.940002,162.240005,125.57,41.700001,47.450001,110.489998,73.5,89.07,272.230011,199.899994,162.399994,47.650002,140.020004,116.870003,171.899994,59.860001,94.260002,67.650002,36.830002,85.849998,150,138.320007,235.220001,54.299999,125.720001,105.519997,76.059998,-0.010272131,0.006018052,0.00208828,0.007226155,-0.003322839,0.001753563,0.00384431,-0.002946109,0.016609252,-0.027906318,0.02007208,0.016070833,-0.00499003,-0.007973075,-0.01023074,0.013155734,0.01032094,0.004430948,0.010242739,-0.007925228,-0.008390407,-0.005685652,-0.00569138,0.000533489,0.002243782,-0.006610185,0.004244705,0.01192251,-0.010183013,0.010573664
2/2/2018,245.169998,96.68,160.5,348.910004,157.490005,118.580002,40.93,46.73,108.699997,70.889999,84.529999,260.040009,193.970001,159.029999,46.150002,137.679993,114.279999,169.380005,58.560001,91.779999,67.220001,36.610001,84.25,147.949997,134.610001,231.880005,52.98,120.910004,104.480003,73.559998,-0.01123495,-0.03376363,-0.044359649,-0.022753685,-0.029714755,-0.057275517,-0.018637862,-0.015290189,-0.016333234,-0.03615604,-0.052316088,-0.045811838,-0.030113698,-0.020969533,-0.031985668,-0.016853197,-0.022410663,-0.014768136,-0.021956632,-0.026662545,-0.006376547,-0.00599133,-0.018812995,-0.013760936,-0.027188176,-0.014301233,-0.024609725,-0.03901072,-0.009904786,-0.033421104
2/5/2018,231.440002,92.010002,156.490005,328.880005,151.080002,112.620003,38.779999,44.889999,104.699997,67.839996,79.720001,249.110001,183.110001,152.529999,44.52,130.389999,108.800003,163.850006,56.400002,88,64.389999,34.669998,81.059998,141.520004,127.239998,220.020004,50.5,116.269997,100.089996,70.43,-0.05763117,-0.049509267,-0.0253018,-0.059121063,-0.041552485,-0.051568509,-0.053958666,-0.040171326,-0.037492677,-0.043977433,-0.058585981,-0.04294093,-0.057616442,-0.041731566,-0.035958478,-0.054402149,-0.049140207,-0.033193329,-0.037582693,-0.042057584,-0.043012511,-0.054446752,-0.038598973,-0.04443328,-0.056306665,-0.052501549,-0.047941148,-0.039131453,-0.042925953,-0.043482064
2/6/2018,233.630005,94.18,163.029999,340.910004,156.410004,117.18,40.169998,44.669998,106.169998,71.889999,78.349998,258.700012,191.039993,155.339996,44.91,131.830002,112.110001,165.179993,55.459999,91.330002,65.220001,35.279999,82.379997,140.850006,129.809998,225.179993,50.830002,119.970001,100.900002,71.790001,0.009418019,0.023310556,0.040942085,0.035925567,0.034671279,0.039691868,0.035215775,-0.00491294,0.013942475,0.057985227,-0.017334565,0.037774566,0.042395723,0.018254946,0.008721961,0.010983277,0.029969179,0.008084334,-0.016807172,0.037142528,0.01280786,0.017441501,0.016153056,-0.004745541,0.019996776,0.023181582,0.006513435,0.031326673,0.008060206,0.019125896
2/7/2018,233.190002,93.610001,159.539993,348.119995,154.339996,115.290001,40.34,44.560001,104.760002,70.599998,76.940002,257.100006,191.289993,153.850006,45.200001,131.419998,112.870003,165.710007,55.880001,89.610001,65.629997,34.98,81.839996,142.139999,131.970001,225.820007,51.009998,119.650002,102.849998,71.529999,-0.001885108,-0.006070619,-0.021639596,0.020928709,-0.013322855,-0.016260512,0.004223134,-0.002465473,-0.013369525,-0.018107043,-0.01816002,-0.006203998,0.001307771,-0.009638096,0.006436622,-0.003114943,0.006756199,0.003203569,0.00754453,-0.019012411,0.006266677,-0.008539733,-0.00657658,0.009116943,0.016502804,0.002838201,0.003534882,-0.002670889,0.019141649,-0.003628276
2/8/2018,222.889999,88.339996,155.149994,329.660004,145.990005,112.300003,38.77,43.099998,101.349998,68.209999,76.07,246.350006,181.220001,147.589996,42.75,126.360001,107.879997,158.970001,54.73,85.010002,62.490002,33.630001,80.220001,135.009995,127.480003,216.460007,49.040001,113.860001,100.019997,68.220001,-0.045175209,-0.057944265,-0.027902278,-0.054485401,-0.055619775,-0.026276813,-0.039696781,-0.033313667,-0.033092186,-0.034438949,-0.011371954,-0.042711824,-0.054078796,-0.041540009,-0.055727914,-0.039263302,-0.04521727,-0.041523803,-0.020794547,-0.052698012,-0.049026287,-0.039357914,-0.0199932,-0.051463668,-0.034615119,-0.042332448,-0.039385341,-0.049601199,-0.027901461,-0.047379136
2/9/2018,225.210007,91.720001,156.410004,332.829987,149.210007,113.5,39.529999,43.130001,103.089996,69.480003,75.779999,249.300003,184.119995,149.509995,43.950001,129.529999,110.040001,160.800003,54.869999,88.18,65.489998,34.16,79.919998,137.080002,125.029999,220.960007,49.880001,116.32,99.370003,68.459999,0.01035496,0.037547508,0.008088438,0.009569978,0.021816596,0.010628948,0.0194131,0.000695883,0.017022501,0.018447818,-0.003819577,0.011903689,0.015875923,0.012925115,0.027683452,0.024777523,0.019824475,0.011445864,0.002554728,0.03661126,0.046890853,0.015636813,-0.003746763,0.015215899,-0.019405813,0.020575916,0.016983829,0.021375381,-0.006519849,0.003511827
2/12/2018,229.190002,94.699997,162.710007,343.799988,152.289993,113.980003,40.599998,43.970001,103.389999,71.839996,76.419998,253.160004,184.059998,151.399994,44.830002,130.270004,111.739998,163.899994,55.43,89.129997,65.980003,34.66,81.330002,138.139999,127.379997,225.690002,50.110001,118.470001,99.550003,68.459999,0.017518031,0.0319735,0.039488728,0.032428248,0.020431795,0.004220184,0.026708165,0.019288772,0.002905882,0.033402384,0.008410023,0.015364713,-0.000325911,0.012562055,0.019824956,0.005696744,0.015330781,0.019095074,0.010154231,0.010715765,0.007454283,0.014530915,0.017488867,0.007702945,0.018621021,0.021180664,0.004600468,0.018314759,0.001809773,0
2/13/2018,231.360001,94.559998,164.339996,343.160004,153.970001,113.290001,41.23,44.189999,104.120003,70.75,76.300003,255.529999,183.720001,150.75,44.459999,129.960007,112.43,162.399994,54.900002,89.830002,65.870003,34.939999,81.5,138.580002,125.769997,226.639999,50.080002,118.349998,100.980003,68.290001,0.009423581,-0.001479436,0.00996791,-0.001863236,0.010971233,-0.006072109,0.015398129,0.004990891,0.007035873,-0.015288832,-0.001571438,0.0093181,-0.001848916,-0.004302466,-0.008287717,-0.002382486,0.00615608,-0.009194058,-0.009607578,0.007823073,-0.001668563,0.008045992,0.002088043,0.003180134,-0.012719903,0.004200466,-0.000598842,-0.001013453,0.014262446,-0.002486261
2/14/2018,232,96.230003,167.369995,344.850006,158.059998,113.629997,42.09,44.099998,104.599998,71.330002,76.459999,262.579987,184.690002,154.759995,45.380001,129.669998,115.029999,159.990005,54.900002,90.809998,67.959999,35.189999,80.68,140.600006,126.699997,228.779999,49.509998,120.830002,101.699997,68.489998,0.002762428,0.017506658,0.018269472,0.004912735,0.02621691,0.002996618,0.020644036,-0.002038759,0.004599424,0.008164488,0.002094738,0.027215932,0.00526589,0.026252662,0.020481615,-0.002234019,0.022862149,-0.014951046,0,0.010850372,0.031236134,0.007129647,-0.010112307,0.014471231,0.007367245,0.009397988,-0.011447138,0.020738297,0.007104766,0.002924362
2/15/2018,234.869995,96.559998,172.990005,356.459991,159.979996,112.529999,44.080002,44.779999,105.18,71.849998,76.209999,267.679993,185.270004,156.009995,45.919998,131.229996,115.510002,160.779999,55.990002,92.660004,68.290001,35.709999,82.410004,140.880005,130,226.020004,49.740002,122.279999,103.230003,69.779999,0.012294777,0.003423366,0.033026918,0.033112449,0.012074087,-0.009727686,0.046196027,0.015301852,0.005529636,0.00726356,-0.003275041,0.019236463,0.003135487,0.008044578,0.011829207,0.011958732,0.004164168,0.00492562,0.019659754,0.020167533,0.004844076,0.014668811,0.021216124,0.001989478,0.025712387,-0.01213733,0.00463485,0.011928873,0.014932264,0.018659701
2/16/2018,236.669998,96.790001,172.429993,355.040009,156.289993,112.139999,44.330002,44.98,106.529999,71.949997,76.540001,267.619995,186.970001,156.179993,45.560001,133.149994,114.68,157.789993,56.290001,92,68.300003,36.259998,82.599998,141.160004,129.259995,229.369995,50.150002,121.849998,104.779999,70.919998,0.007634609,0.002379137,-0.003242502,-0.003991522,-0.023335571,-0.003471762,0.005655484,0.004456358,0.012753458,0.001390807,0.004320819,-0.000224166,0.009133939,0.001089068,-0.007870548,0.014524789,-0.007211483,-0.018771974,0.005343778,-0.007148346,0.000146453,0.015284417,0.002302819,0.001985527,-0.005708609,0.01471289,0.008209076,-0.003522725,0.014903367,0.016205032
2/20/2018,235.070007,97.190002,171.850006,353.350006,155.559998,110.980003,44.060001,43.990002,105.980003,71.620003,75.75,264.890015,186.710007,155.160004,46.32,130.869995,114.709999,157.160004,54.98,92.720001,67.489998,36.009998,81.339996,139.070007,126.459999,226.660004,48.919998,122.010002,94.110001,70.910004,-0.006783385,0.004124153,-0.003369278,-0.0047714,-0.004681715,-0.01039805,-0.00610933,-0.022255566,-0.005176201,-0.004596985,-0.010375049,-0.010253343,-0.001391533,-0.006552275,0.016543673,-0.017271841,0.000261555,-0.004000571,-0.023547435,0.007795633,-0.011930401,-0.006918528,-0.015371805,-0.014916573,-0.021899796,-0.011885283,-0.024832284,0.001312261,-0.107398583,-0.000140929
2/21/2018,232.179993,97.5,171.070007,352.369995,155.229996,109.059998,43.310001,43.34,105.050003,70.959999,74.889999,263.399994,183.059998,153.960007,45.939999,129.910004,115.190002,158.639999,54.549999,91.489998,67.050003,35.759998,80.239998,138.539993,129.259995,225.130005,47.959999,120.43,91.519997,69.629997,-0.012370469,0.003184532,-0.004549168,-0.002777338,-0.002123634,-0.017451861,-0.017168786,-0.014886385,-0.00881397,-0.009258083,-0.011418087,-0.005640936,-0.019742691,-0.007763994,-0.008237658,-0.007362492,0.004175761,0.009373058,-0.007851789,-0.013354555,-0.006540755,-0.006966728,-0.013615733,-0.003818412,0.021899796,-0.00677308,-0.019818961,-0.013034354,-0.027906827,-0.018216058
2/22/2018,236,97.349998,172.5,355.920013,158.860001,109.889999,42.939999,43.52,105.239998,71.93,75.860001,261.429993,185.470001,153.179993,45.799999,129.910004,114.980003,160.660004,54.57,91.730003,67.129997,35.740002,80.839996,137.639999,133.580002,227.089996,47.869999,120.379997,92.769997,69.669998,0.016318902,-0.001539667,0.008324366,0.010024277,0.023115455,0.007581685,-0.008579809,0.004144606,0.001806981,0.0135771,0.012869193,-0.007507232,0.013079192,-0.005079219,-0.003052106,0,-0.00182473,0.012652878,0.000366587,0.002619857,0.001192339,-0.000559329,0.007449724,-0.006517468,0.032874723,0.008668362,-0.001878327,-0.00041529,0.013565784,0.000574314
2/23/2018,237.020004,98.800003,175.5,356.660004,162.410004,112.589996,44,44.040001,107.25,73.260002,77.529999,266.769989,188.350006,155.520004,47.73,132.020004,117.309998,163.059998,54.869999,94.059998,68.160004,36.259998,81.050003,139.740005,133.149994,230.160004,48.290001,122.93,92.889999,70.360001,0.004312738,0.014784924,0.017241806,0.002076935,0.022100709,0.02427301,0.024385865,0.011877732,0.018919121,0.018321361,0.021775396,0.020220288,0.015408817,0.015160712,0.041276062,0.016111523,0.02006176,0.014827863,0.005482452,0.025083343,0.015226948,0.014444584,0.002594442,0.015142015,-0.003224297,0.01342834,0.008735538,0.020961706,0.001292707,0.009855154
2/26/2018,244.139999,101.639999,178.970001,363.480011,163.690002,114.599998,45.360001,44.029999,109.809998,74.059998,78.839996,271.26001,188.460007,158.580002,49.110001,132.070007,118.769997,163.580002,56.060001,95.419998,69.650002,37.09,81.629997,142.580002,135.470001,234.059998,49.09,124.589996,93.120003,70.599998,0.029597285,0.028339513,0.019579157,0.018941347,0.007850381,0.017694921,0.030441048,-0.000227138,0.023589024,0.010860764,0.016755486,0.016690985,0.000583854,0.019484844,0.028502569,0.000378681,0.012368838,0.003183961,0.021455831,0.014355324,0.021624788,0.022632241,0.00713052,0.020119671,0.017273954,0.016802748,0.016430827,0.013413227,0.00247303,0.003405182
2/27/2018,240.779999,99.580002,178.389999,364.640015,161.259995,113.610001,45.040001,43.619999,104.870003,72.360001,77.5,267.929993,184.979996,156.550003,49.91,131.669998,117.360001,160.660004,54.720001,94.199997,68.029999,36.799999,80.540001,141.539993,133.910004,232.520004,48.040001,123.370003,91.519997,69.139999,-0.013858178,-0.020475787,-0.00324604,0.003186302,-0.014956469,-0.008676247,-0.007079675,-0.009355459,-0.046030065,-0.023221874,-0.017142495,-0.012352081,-0.01863813,-0.012883744,0.016158683,-0.003033361,-0.011942682,-0.018011824,-0.024193272,-0.012868029,-0.023533959,-0.007849574,-0.013442837,-0.007320947,-0.011582259,-0.006601224,-0.02162133,-0.00984032,-0.017331521,-0.020896696
2/28/2018,235.509995,97.510002,178.119995,362.209991,154.630005,111.919998,44.779999,43.220001,103.160004,70.300003,75.739998,262.929993,182.270004,155.830002,49.290001,129.880005,115.5,157.740005,54.220001,93.769997,67.029999,36.310001,78.519997,139,134.740005,226.160004,47.740002,122.940002,90.010002,68.889999,-0.022130295,-0.021006404,-0.001514707,-0.006686477,-0.041982739,-0.014987227,-0.005789417,-0.009212364,-0.016440297,-0.028881833,-0.02297154,-0.018837916,-0.014758563,-0.004609785,-0.012500142,-0.013687791,-0.015975612,-0.018342216,-0.009179429,-0.004575206,-0.014808504,-0.013404605,-0.025400637,-0.01810838,0.00617907,-0.027733529,-0.006264355,-0.003491547,-0.016636697,-0.003622405
3/1/2018,231.339996,95.139999,175,349.690002,150.229996,112.040001,43.799999,43.43,102.57,68.760002,75.199997,256.779999,179.639999,153.809998,47.84,127.279999,113.43,155.699997,53.700001,92.849998,66.32,35.630001,78.699997,138.970001,130.300003,224.449997,47.959999,120.400002,89.080002,70.199997,-0.017864882,-0.024605477,-0.017671478,-0.035177076,-0.028867772,0.001071647,-0.022127794,0.004847072,-0.005735727,-0.022149632,-0.007155205,-0.023668127,-0.014534284,-0.013047621,-0.029859131,-0.02022161,-0.018084623,-0.01301708,-0.009636842,-0.009859677,-0.010648755,-0.018905205,0.002289786,-0.000215843,-0.033507525,-0.007589779,0.004597647,-0.020876898,-0.010385933,0.018837253
3/2/2018,230.369995,95.599998,176.210007,344.670013,146.380005,111.639999,44.060001,43.720001,102.989998,68.43,75.550003,258.119995,178.460007,154.490005,48.98,128.820007,113.32,148.270004,54.360001,93.050003,65.889999,35.950001,79.5,137.880005,129.940002,225.190002,48.259998,120.769997,88.769997,70.580002,-0.004201782,0.004823319,0.006890531,-0.014459578,-0.025961412,-0.00357656,0.00591857,0.00665524,0.004086384,-0.004810885,0.004643537,0.00520489,-0.006590317,0.00441134,0.023549942,0.012026759,-0.000970232,-0.048896097,0.012215588,0.002151749,-0.006504841,0.008941104,0.010113904,-0.007874312,-0.002766686,0.003291547,0.006235709,0.003068336,-0.003486144,0.005398578
3/5/2018,232.809998,96.660004,176.820007,352.75,151.119995,113.150002,44.52,43.889999,103.410004,69.660004,76.269997,263.119995,181.740005,156.949997,49.75,129.789993,115.059998,151.029999,54.400002,93.639999,65.050003,36.119999,80.290001,139.580002,131.710007,228.380005,48.709999,121.879997,89.980003,70.550003,0.010535971,0.011026909,0.0034558,0.023172115,0.031868176,0.01343499,0.010386162,0.003880795,0.004069831,0.017814997,0.009484908,0.019185609,0.018212596,0.015797862,0.015598412,0.00750157,0.015238039,0.018443523,0.000735583,0.006320617,-0.012830419,0.004717589,0.009888071,0.01225415,0.013529768,0.014066431,0.009281309,0.009149044,0.013538735,-0.000425126
3/6/2018,233.660004,96.07,176.669998,348.920013,153.75,113.650002,44.290001,43.93,104.940002,70.790001,76.18,266.929993,181.639999,155.720001,50.709999,128.220001,115.160004,151.199997,54.299999,93.32,65.239998,35.880001,80.019997,141.389999,131.610001,226.179993,48.889999,121.059998,89.059998,69.790001,0.003644423,-0.006122615,-0.000848731,-0.010916884,0.017253717,0.004409178,-0.005179586,0.000910977,0.014687069,0.01609144,-0.001180676,0.014376243,-0.000550421,-0.007867735,0.019112646,-0.012170159,0.000868786,0.001124958,-0.001839982,-0.003423185,0.002916496,-0.006666636,-0.003368527,0.012884095,-0.000759578,-0.009679819,0.003688529,-0.006750656,-0.010277179,-0.010830973
3/7/2018,235.570007,95.639999,175.029999,347.040009,151.509995,113.839996,44.200001,43.82,103.589996,70.169998,74.260002,265.350006,178.580002,158.320007,51.32,129.039993,114.730003,152.380005,54.470001,93.860001,64.169998,35.93,79.160004,138.880005,130.929993,227.270004,48.84,121.849998,87.739998,69.5,0.008141055,-0.00448596,-0.009326192,-0.005402634,-0.01467631,0.001670351,-0.002034129,-0.002507124,-0.012948016,-0.008796921,-0.025526485,-0.005936694,-0.016990009,0.016558816,0.01195743,0.006374833,-0.003740933,0.00777399,0.003125901,0.005769874,-0.016536967,0.001392536,-0.010805395,-0.017911736,-0.005180236,0.004807644,-0.001023207,0.00650449,-0.014932404,-0.004163995
